Flight_ID,Delay_Code,DelayCode_ID,DATOP_UTC,FLIGHT_NO,STD_UTC,ATD_UTC,STA_UTC,ATA_UTC,Delay_Minutes,Controllable
109273,ASU,211,28/11/2018,UO559,2018-11-28T11:40:00,2018-11-28T11:59:00,2018-11-28T14:00:00,2018-11-28T14:03:00,7,0
109475,ATD,165,28/11/2018,UO886,2018-11-28T02:50:00,2018-11-28T02:58:00,2018-11-28T04:45:00,2018-11-28T04:32:00,8,0
109126,ATD,165,28/11/2018,UO366,2018-11-28T14:55:00,2018-11-28T15:15:00,2018-11-28T20:15:00,2018-11-28T20:32:00,9,0
110594,RAA,295,28/11/2018,UO1182,2018-11-28T06:20:00,2018-11-28T06:45:00,2018-11-28T12:00:00,2018-11-28T12:13:00,10,0
112743,ATD,165,28/11/2018,UO505,2018-11-28T00:55:00,2018-11-28T01:16:00,2018-11-28T02:30:00,2018-11-28T02:53:00,11,0
110745,ATD,165,28/11/2018,UO1203,2018-11-28T02:50:00,2018-11-28T03:07:00,2018-11-28T06:55:00,2018-11-28T07:06:00,11,0
110153,ATD,165,28/11/2018,UO1019,2018-11-28T01:00:00,2018-11-28T01:12:00,2018-11-28T04:30:00,2018-11-28T04:42:00,12,0
109347,ATD,165,28/11/2018,UO855,2018-11-28T01:15:00,2018-11-28T01:27:00,2018-11-28T04:45:00,2018-11-28T04:58:00,12,0
110558,ATD,165,28/11/2018,UO1181,2018-11-28T01:20:00,2018-11-28T01:39:00,2018-11-28T05:25:00,2018-11-28T05:45:00,12,0
109273,ATD,165,28/11/2018,UO559,2018-11-28T11:40:00,2018-11-28T11:59:00,2018-11-28T14:00:00,2018-11-28T14:03:00,12,0
109873,ATD,165,28/11/2018,UO960,2018-11-28T12:55:00,2018-11-28T13:09:00,2018-11-28T16:55:00,2018-11-28T17:15:00,13,0
110800,ATD,165,28/11/2018,UO1231,2018-11-28T01:55:00,2018-11-28T02:10:00,2018-11-28T05:35:00,2018-11-28T05:36:00,13,0
109446,ATD,165,28/11/2018,UO885,2018-11-28T00:00:00,2018-11-28T00:25:00,2018-11-28T02:00:00,2018-11-28T02:16:00,17,0
109654,ATD,165,28/11/2018,UO943,2018-11-28T01:50:00,2018-11-28T02:07:00,2018-11-28T05:30:00,2018-11-28T05:40:00,17,0
109828,ATD,165,27/11/2018,UO959,2018-11-27T08:35:00,2018-11-27T08:41:00,2018-11-27T12:05:00,2018-11-27T12:14:00,1,0
109268,ATD,165,27/11/2018,UO559,2018-11-27T11:40:00,2018-11-27T11:41:00,2018-11-27T14:00:00,2018-11-27T13:46:00,1,0
109644,ATD,165,27/11/2018,UO943,2018-11-27T01:50:00,2018-11-27T01:52:00,2018-11-27T05:30:00,2018-11-27T05:21:00,2,0
110526,ATD,165,27/11/2018,UO1167,2018-11-27T05:30:00,2018-11-27T06:04:00,2018-11-27T09:10:00,2018-11-27T09:32:00,2,0
109125,ATD,165,27/11/2018,UO366,2018-11-27T14:55:00,2018-11-27T14:57:00,2018-11-27T20:15:00,2018-11-27T19:51:00,2,0
110456,RAA,295,27/11/2018,UO1097,2018-11-27T16:55:00,2018-11-27T17:13:00,2018-11-27T20:15:00,2018-11-27T20:24:00,3,0
109904,ATD,165,27/11/2018,UO971,2018-11-27T04:50:00,2018-11-27T04:53:00,2018-11-27T08:10:00,2018-11-27T07:52:00,3,0
109484,ATD,165,27/11/2018,UO891,2018-11-27T07:55:00,2018-11-27T08:03:00,2018-11-27T09:55:00,2018-11-27T10:00:00,3,0
110627,ATD,165,27/11/2018,UO1183,2018-11-27T01:50:00,2018-11-27T01:54:00,2018-11-27T05:30:00,2018-11-27T05:12:00,4,0
110411,ATD,165,27/11/2018,UO1096,2018-11-27T12:10:00,2018-11-27T12:16:00,2018-11-27T15:55:00,2018-11-27T16:13:00,4,0
110724,ATD,165,27/11/2018,UO1203,2018-11-27T02:50:00,2018-11-27T02:55:00,2018-11-27T07:00:00,2018-11-27T07:03:00,5,0
109812,ATD,165,27/11/2018,UO958,2018-11-27T21:25:00,2018-11-27T21:30:00,2018-11-28T02:45:00,2018-11-28T02:48:00,5,0
109828,ASU,211,27/11/2018,UO959,2018-11-27T08:35:00,2018-11-27T08:41:00,2018-11-27T12:05:00,2018-11-27T12:14:00,5,0
110550,ATD,165,27/11/2018,UO1181,2018-11-27T01:20:00,2018-11-27T01:26:00,2018-11-27T05:25:00,2018-11-27T05:31:00,6,0
110201,ATD,165,27/11/2018,UO1021,2018-11-27T06:55:00,2018-11-27T07:01:00,2018-11-27T10:35:00,2018-11-27T10:37:00,6,0
110102,ATD,165,27/11/2018,UO1006,2018-11-27T01:05:00,2018-11-27T01:22:00,2018-11-27T04:15:00,2018-11-27T04:30:00,7,0
110809,ATD,165,27/11/2018,UO1231,2018-11-27T03:55:00,2018-11-27T04:02:00,2018-11-27T07:35:00,2018-11-27T07:36:00,7,0
110456,ATD,165,27/11/2018,UO1097,2018-11-27T16:55:00,2018-11-27T17:13:00,2018-11-27T20:15:00,2018-11-27T20:24:00,7,0
109739,ATD,165,27/11/2018,UO952,2018-11-27T03:45:00,2018-11-27T03:53:00,2018-11-27T07:35:00,2018-11-27T07:59:00,8,0
109589,ATD,165,27/11/2018,UO933,2018-11-27T23:40:00,2018-11-27T23:48:00,2018-11-28T03:00:00,2018-11-28T02:55:00,8,0
110041,ATD,165,27/11/2018,UO984,2018-11-27T11:00:00,2018-11-27T11:43:00,2018-11-27T16:40:00,2018-11-27T16:48:00,9,0
110118,ATD,165,27/11/2018,UO1007,2018-11-27T05:00:00,2018-11-27T05:16:00,2018-11-27T09:05:00,2018-11-27T09:10:00,11,0
109872,ATD,165,27/11/2018,UO960,2018-11-27T12:55:00,2018-11-27T13:15:00,2018-11-27T16:55:00,2018-11-27T17:23:00,16,0
109164,RAA,295,27/11/2018,UO376,2018-11-27T19:40:00,2018-11-27T20:10:00,2018-11-28T00:40:00,2018-11-28T00:59:00,30,0
109144,ATD,165,27/11/2018,UO375,2018-11-27T13:30:00,2018-11-27T14:00:00,2018-11-27T18:25:00,2018-11-27T18:52:00,30,0
110140,ATD,165,26/11/2018,UO1019,2018-11-26T01:00:00,2018-11-26T01:01:00,2018-11-26T04:30:00,2018-11-26T04:29:00,1,0
109203,ATD,165,26/11/2018,UO516,2018-11-26T02:00:00,2018-11-26T02:01:00,2018-11-26T03:45:00,2018-11-26T03:40:00,1,0
110367,ATD,165,26/11/2018,UO1086,2018-11-26T08:45:00,2018-11-26T08:46:00,2018-11-26T11:50:00,2018-11-26T11:52:00,1,0
109412,AGC,200,26/11/2018,UO880,2018-11-26T04:10:00,2018-11-26T04:13:00,2018-11-26T07:55:00,2018-11-26T07:48:00,1,0
110069,ASU,211,26/11/2018,UO1001,2018-11-26T03:00:00,2018-11-26T03:08:00,2018-11-26T06:10:00,2018-11-26T06:09:00,1,0
110691,ASU,211,26/11/2018,UO1195,2018-11-26T04:35:00,2018-11-26T04:44:00,2018-11-26T08:15:00,2018-11-26T08:09:00,1,0
109412,ATD,165,26/11/2018,UO880,2018-11-26T04:10:00,2018-11-26T04:13:00,2018-11-26T07:55:00,2018-11-26T07:48:00,2,0
110740,ATD,165,26/11/2018,UO1203,2018-11-26T02:50:00,2018-11-26T03:00:00,2018-11-26T06:55:00,2018-11-26T06:56:00,2,0
110804,ATD,165,26/11/2018,UO1231,2018-11-26T03:55:00,2018-11-26T04:04:00,2018-11-26T07:35:00,2018-11-26T07:48:00,2,0
110208,ATD,165,26/11/2018,UO1021,2018-11-26T06:55:00,2018-11-26T06:57:00,2018-11-26T10:35:00,2018-11-26T10:31:00,2,0
109225,ATD,165,26/11/2018,UO525,2018-11-26T23:50:00,2018-11-27T00:01:00,2018-11-27T01:30:00,2018-11-27T01:30:00,2,0
109395,ATD,165,26/11/2018,UO879,2018-11-26T00:25:00,2018-11-26T00:31:00,2018-11-26T03:20:00,2018-11-26T03:14:00,3,0
110557,ATD,165,26/11/2018,UO1181,2018-11-26T01:20:00,2018-11-26T01:23:00,2018-11-26T05:25:00,2018-11-26T05:27:00,3,0
109895,ATD,165,26/11/2018,UO964,2018-11-26T07:05:00,2018-11-26T07:08:00,2018-11-26T11:10:00,2018-11-26T11:13:00,3,0
109942,ATD,165,26/11/2018,UO972,2018-11-26T09:30:00,2018-11-26T09:37:00,2018-11-26T13:30:00,2018-11-26T13:34:00,3,0
109577,ATD,165,26/11/2018,UO933,2018-11-26T23:40:00,2018-11-26T23:43:00,2018-11-27T03:00:00,2018-11-27T02:43:00,3,0
109352,ASU,211,26/11/2018,UO855,2018-11-26T01:15:00,2018-11-26T01:26:00,2018-11-26T04:45:00,2018-11-26T04:52:00,3,0
109233,ASU,211,26/11/2018,UO525,2018-11-26T01:55:00,2018-11-26T01:58:00,2018-11-26T03:35:00,2018-11-26T03:38:00,3,0
110740,ASU,211,26/11/2018,UO1203,2018-11-26T02:50:00,2018-11-26T03:00:00,2018-11-26T06:55:00,2018-11-26T06:56:00,3,0
110804,ASU,211,26/11/2018,UO1231,2018-11-26T03:55:00,2018-11-26T04:04:00,2018-11-26T07:35:00,2018-11-26T07:48:00,3,0
110691,ATD,165,26/11/2018,UO1195,2018-11-26T04:35:00,2018-11-26T04:44:00,2018-11-26T08:15:00,2018-11-26T08:09:00,4,0
109430,ATD,165,26/11/2018,UO883,2018-11-26T23:50:00,2018-11-26T23:54:00,2018-11-27T01:50:00,2018-11-27T01:51:00,4,0
109942,AFN,196,26/11/2018,UO972,2018-11-26T09:30:00,2018-11-26T09:37:00,2018-11-26T13:30:00,2018-11-26T13:34:00,4,0
109887,ASU,211,26/11/2018,UO963,2018-11-26T02:25:00,2018-11-26T02:42:00,2018-11-26T06:00:00,2018-11-26T06:03:00,4,0
109539,ATD,165,26/11/2018,UO899,2018-11-26T06:50:00,2018-11-26T06:55:00,2018-11-26T09:10:00,2018-11-26T09:20:00,5,0
109123,ATD,165,26/11/2018,UO366,2018-11-26T14:55:00,2018-11-26T15:00:00,2018-11-26T20:15:00,2018-11-26T20:07:00,5,0
109871,RAA,295,26/11/2018,UO960,2018-11-26T12:55:00,2018-11-26T13:35:00,2018-11-26T16:55:00,2018-11-26T17:35:00,6,0
109633,ATD,165,26/11/2018,UO943,2018-11-26T01:50:00,2018-11-26T02:00:00,2018-11-26T05:30:00,2018-11-26T05:28:00,6,0
109479,ATD,165,26/11/2018,UO891,2018-11-26T07:55:00,2018-11-26T08:01:00,2018-11-26T09:55:00,2018-11-26T10:03:00,6,0
109849,ATD,165,26/11/2018,UO959,2018-11-26T08:35:00,2018-11-26T08:57:00,2018-11-26T12:05:00,2018-11-26T12:31:00,7,0
110474,ATD,165,26/11/2018,UO1145,2018-11-26T23:45:00,2018-11-26T23:54:00,2018-11-27T01:45:00,2018-11-27T01:41:00,7,0
110005,RAA,295,26/11/2018,UO980,2018-11-26T10:00:00,2018-11-26T10:32:00,2018-11-26T15:40:00,2018-11-26T15:43:00,8,0
109352,ATD,165,26/11/2018,UO855,2018-11-26T01:15:00,2018-11-26T01:26:00,2018-11-26T04:45:00,2018-11-26T04:52:00,8,0
110622,ATD,165,26/11/2018,UO1183,2018-11-26T01:50:00,2018-11-26T02:18:00,2018-11-26T05:30:00,2018-11-26T05:41:00,8,0
109960,ATD,165,26/11/2018,UO979,2018-11-26T05:00:00,2018-11-26T05:21:00,2018-11-26T09:05:00,2018-11-26T09:29:00,8,0
109225,ASU,211,26/11/2018,UO525,2018-11-26T23:50:00,2018-11-27T00:01:00,2018-11-27T01:30:00,2018-11-27T01:30:00,8,0
109887,ATD,165,26/11/2018,UO963,2018-11-26T02:25:00,2018-11-26T02:42:00,2018-11-26T06:00:00,2018-11-26T06:03:00,9,0
109281,ATD,165,26/11/2018,UO559,2018-11-26T10:50:00,2018-11-26T11:08:00,2018-11-26T14:00:00,2018-11-26T13:22:00,9,0
110846,AGF,201,26/11/2018,UO3326,2018-11-26T12:15:00,2018-11-26T12:24:00,2018-11-26T17:20:00,2018-11-26T17:16:00,9,0
109871,AGP,202,26/11/2018,UO960,2018-11-26T12:55:00,2018-11-26T13:35:00,2018-11-26T16:55:00,2018-11-26T17:35:00,9,0
109871,ATD,165,26/11/2018,UO960,2018-11-26T12:55:00,2018-11-26T13:35:00,2018-11-26T16:55:00,2018-11-26T17:35:00,10,0
110312,ATD,165,26/11/2018,UO1056,2018-11-26T00:05:00,2018-11-26T00:19:00,2018-11-26T03:50:00,2018-11-26T04:02:00,14,0
109309,ATD,165,26/11/2018,UO560,2018-11-26T00:50:00,2018-11-26T01:04:00,2018-11-26T03:20:00,2018-11-26T03:18:00,14,0
110622,ASU,211,26/11/2018,UO1183,2018-11-26T01:50:00,2018-11-26T02:18:00,2018-11-26T05:30:00,2018-11-26T05:41:00,20,0
109367,ATD,165,25/11/2018,UO856,2018-11-25T06:30:00,2018-11-25T06:31:00,2018-11-25T10:55:00,2018-11-25T11:13:00,1,0
110600,ATD,165,25/11/2018,UO1182,2018-11-25T06:20:00,2018-11-25T06:21:00,2018-11-25T12:00:00,2018-11-25T12:10:00,1,0
109566,ATD,165,25/11/2018,UO900,2018-11-25T10:25:00,2018-11-25T10:26:00,2018-11-25T12:50:00,2018-11-25T13:06:00,1,0
110776,ATD,165,25/11/2018,UO1204,2018-11-25T08:00:00,2018-11-25T08:09:00,2018-11-25T13:40:00,2018-11-25T13:41:00,2,0
110375,ATD,165,25/11/2018,UO1086,2018-11-25T08:45:00,2018-11-25T08:47:00,2018-11-25T11:50:00,2018-11-25T11:48:00,2,0
109695,ATD,165,25/11/2018,UO947,2018-11-25T15:45:00,2018-11-25T15:55:00,2018-11-25T19:20:00,2018-11-25T19:10:00,2,0
109186,ATD,165,25/11/2018,UO515,2018-11-25T23:40:00,2018-11-25T23:47:00,2018-11-26T01:15:00,2018-11-26T01:14:00,2,0
110161,ATD,165,25/11/2018,UO1019,2018-11-25T01:00:00,2018-11-25T01:15:00,2018-11-25T04:30:00,2018-11-25T04:32:00,3,0
110575,ATD,165,25/11/2018,UO1181,2018-11-25T01:20:00,2018-11-25T01:23:00,2018-11-25T05:25:00,2018-11-25T05:24:00,3,0
109747,ATD,165,25/11/2018,UO952,2018-11-25T03:45:00,2018-11-25T03:48:00,2018-11-25T07:35:00,2018-11-25T08:00:00,3,0
109139,ATD,165,25/11/2018,UO375,2018-11-25T10:50:00,2018-11-25T10:53:00,2018-11-25T15:45:00,2018-11-25T15:51:00,3,0
109875,RAA,295,25/11/2018,UO960,2018-11-25T12:55:00,2018-11-25T13:24:00,2018-11-25T16:55:00,2018-11-25T17:22:00,4,0
109450,ATD,165,25/11/2018,UO886,2018-11-25T03:50:00,2018-11-25T03:54:00,2018-11-25T05:45:00,2018-11-25T05:46:00,4,0
110226,ATD,165,25/11/2018,UO1021,2018-11-25T06:55:00,2018-11-25T06:59:00,2018-11-25T10:35:00,2018-11-25T10:37:00,4,0
109220,ATD,165,25/11/2018,UO525,2018-11-25T08:20:00,2018-11-25T08:24:00,2018-11-25T10:00:00,2018-11-25T09:59:00,4,0
109836,ATD,165,25/11/2018,UO959,2018-11-25T08:35:00,2018-11-25T09:01:00,2018-11-25T12:05:00,2018-11-25T12:40:00,4,0
110034,ATD,165,25/11/2018,UO983,2018-11-25T06:00:00,2018-11-25T06:05:00,2018-11-25T10:05:00,2018-11-25T10:10:00,5,0
110487,ATD,165,25/11/2018,UO1155,2018-11-25T04:05:00,2018-11-25T04:21:00,2018-11-25T07:30:00,2018-11-25T07:31:00,5,0
109105,ATD,165,25/11/2018,UO365,2018-11-25T10:00:00,2018-11-25T10:16:00,2018-11-25T13:55:00,2018-11-25T13:56:00,5,0
109186,ASU,211,25/11/2018,UO515,2018-11-25T23:40:00,2018-11-25T23:47:00,2018-11-26T01:15:00,2018-11-26T01:14:00,5,0
109790,ATD,165,25/11/2018,UO957,2018-11-25T15:50:00,2018-11-25T16:03:00,2018-11-25T19:45:00,2018-11-25T19:43:00,6,0
110460,RAA,295,25/11/2018,UO1097,2018-11-25T16:55:00,2018-11-25T17:07:00,2018-11-25T20:15:00,2018-11-25T20:22:00,7,0
109730,ASU,211,25/11/2018,UO951,2018-11-25T23:10:00,2018-11-25T23:17:00,2018-11-26T02:50:00,2018-11-26T02:28:00,7,0
109695,ASU,211,25/11/2018,UO947,2018-11-25T15:45:00,2018-11-25T15:55:00,2018-11-25T19:20:00,2018-11-25T19:10:00,8,0
110736,ATD,165,25/11/2018,UO1203,2018-11-25T02:50:00,2018-11-25T02:59:00,2018-11-25T07:00:00,2018-11-25T07:10:00,9,0
109643,ATD,165,25/11/2018,UO943,2018-11-25T01:50:00,2018-11-25T02:03:00,2018-11-25T05:30:00,2018-11-25T05:36:00,10,0
109129,ATD,165,25/11/2018,UO366,2018-11-25T14:55:00,2018-11-25T15:12:00,2018-11-25T20:15:00,2018-11-25T20:20:00,10,0
110260,ATD,165,25/11/2018,UO1039,2018-11-25T07:45:00,2018-11-25T07:56:00,2018-11-25T10:50:00,2018-11-25T10:32:00,11,0
109421,ATD,165,25/11/2018,UO883,2018-11-25T01:00:00,2018-11-25T01:12:00,2018-11-25T03:00:00,2018-11-25T03:15:00,12,0
110161,ASU,211,25/11/2018,UO1019,2018-11-25T01:00:00,2018-11-25T01:15:00,2018-11-25T04:30:00,2018-11-25T04:32:00,12,0
109277,ATD,165,25/11/2018,UO559,2018-11-25T11:40:00,2018-11-25T12:15:00,2018-11-25T14:00:00,2018-11-25T14:16:00,13,0
109505,ATD,165,25/11/2018,UO891,2018-11-25T07:55:00,2018-11-25T08:09:00,2018-11-25T09:55:00,2018-11-25T10:05:00,14,0
110418,ATD,165,25/11/2018,UO1096,2018-11-25T12:10:00,2018-11-25T12:37:00,2018-11-25T15:55:00,2018-11-25T16:17:00,14,0
110795,ATD,165,25/11/2018,UO1231,2018-11-25T04:05:00,2018-11-25T04:20:00,2018-11-25T07:45:00,2018-11-25T07:54:00,15,0
110618,ATD,165,25/11/2018,UO1183,2018-11-25T05:05:00,2018-11-25T05:32:00,2018-11-25T08:45:00,2018-11-25T09:05:00,15,0
109925,ATD,165,25/11/2018,UO971,2018-11-25T04:50:00,2018-11-25T05:06:00,2018-11-25T08:10:00,2018-11-25T08:16:00,16,0
110011,RAA,295,25/11/2018,UO980,2018-11-25T10:00:00,2018-11-25T10:35:00,2018-11-25T15:40:00,2018-11-25T16:00:00,17,0
109986,ATD,165,25/11/2018,UO979,2018-11-25T05:00:00,2018-11-25T05:26:00,2018-11-25T09:05:00,2018-11-25T09:35:00,17,0
110672,ATD,165,25/11/2018,UO1195,2018-11-25T06:00:00,2018-11-25T06:26:00,2018-11-25T09:40:00,2018-11-25T09:52:00,20,0
109277,ASU,211,25/11/2018,UO559,2018-11-25T11:40:00,2018-11-25T12:15:00,2018-11-25T14:00:00,2018-11-25T14:16:00,22,0
110523,ATD,165,25/11/2018,UO1167,2018-11-25T05:25:00,2018-11-25T05:52:00,2018-11-25T09:10:00,2018-11-25T09:19:00,23,0
109599,ASU,211,24/11/2018,UO933,2018-11-24T23:40:00,2018-11-24T23:55:00,2018-11-25T03:00:00,2018-11-25T02:57:00,1,0
109870,RAA,295,24/11/2018,UO960,2018-11-24T12:55:00,2018-11-24T13:50:00,2018-11-24T16:55:00,2018-11-24T17:37:00,2,0
109438,ATD,165,24/11/2018,UO885,2018-11-24T01:40:00,2018-11-24T01:42:00,2018-11-24T03:40:00,2018-11-24T03:41:00,2,0
109967,ATD,165,24/11/2018,UO979,2018-11-24T05:00:00,2018-11-24T05:02:00,2018-11-24T09:05:00,2018-11-24T08:49:00,2,0
109848,ATD,165,24/11/2018,UO959,2018-11-24T08:35:00,2018-11-24T09:03:00,2018-11-24T12:05:00,2018-11-24T12:48:00,2,0
109293,ATD,165,24/11/2018,UO559,2018-11-24T10:50:00,2018-11-24T10:59:00,2018-11-24T14:00:00,2018-11-24T13:09:00,2,0
110436,ATD,165,24/11/2018,UO1096,2018-11-24T12:10:00,2018-11-24T12:16:00,2018-11-24T15:55:00,2018-11-24T15:50:00,2,0
109527,ATD,165,24/11/2018,UO892,2018-11-24T11:25:00,2018-11-24T11:36:00,2018-11-24T13:20:00,2018-11-24T13:37:00,2,0
110080,AFS,194,24/11/2018,UO1002,2018-11-24T06:55:00,2018-11-24T07:03:00,2018-11-24T11:10:00,2018-11-24T10:56:00,2,0
110635,ASU,211,24/11/2018,UO1183,2018-11-24T01:50:00,2018-11-24T01:59:00,2018-11-24T05:30:00,2018-11-24T05:21:00,2,0
109101,ATD,165,24/11/2018,UO365,2018-11-24T10:00:00,2018-11-24T10:03:00,2018-11-24T13:55:00,2018-11-24T13:57:00,3,0
109152,ATD,165,24/11/2018,UO375,2018-11-24T13:30:00,2018-11-24T13:34:00,2018-11-24T18:25:00,2018-11-24T18:18:00,4,0
110635,ATD,165,24/11/2018,UO1183,2018-11-24T01:50:00,2018-11-24T01:59:00,2018-11-24T05:30:00,2018-11-24T05:21:00,7,0
110188,RAA,295,24/11/2018,UO1020,2018-11-24T05:20:00,2018-11-24T05:28:00,2018-11-24T09:50:00,2018-11-24T10:03:00,8,0
109599,ATD,165,24/11/2018,UO933,2018-11-24T23:40:00,2018-11-24T23:55:00,2018-11-25T03:00:00,2018-11-25T02:57:00,8,0
109527,AGP,202,24/11/2018,UO892,2018-11-24T11:25:00,2018-11-24T11:36:00,2018-11-24T13:20:00,2018-11-24T13:37:00,9,0
109501,ATD,165,24/11/2018,UO891,2018-11-24T07:55:00,2018-11-24T08:13:00,2018-11-24T09:55:00,2018-11-24T10:18:00,11,0
110031,ASU,211,24/11/2018,UO983,2018-11-24T06:00:00,2018-11-24T06:14:00,2018-11-24T10:05:00,2018-11-24T10:07:00,12,0
110166,ATD,165,24/11/2018,UO1019,2018-11-24T01:00:00,2018-11-24T01:15:00,2018-11-24T04:30:00,2018-11-24T04:51:00,15,0
109870,ATD,165,24/11/2018,UO960,2018-11-24T12:55:00,2018-11-24T13:50:00,2018-11-24T16:55:00,2018-11-24T17:37:00,17,0
109411,ATD,165,23/11/2018,UO880,2018-11-23T04:20:00,2018-11-23T04:21:00,2018-11-23T07:55:00,2018-11-23T07:51:00,1,0
110101,ATD,165,23/11/2018,UO1006,2018-11-23T01:05:00,2018-11-23T01:13:00,2018-11-23T04:15:00,2018-11-23T04:20:00,1,0
110728,ATD,165,23/11/2018,UO1203,2018-11-23T02:50:00,2018-11-23T03:00:00,2018-11-23T06:55:00,2018-11-23T06:43:00,1,0
110399,ATD,165,23/11/2018,UO1087,2018-11-23T09:45:00,2018-11-23T09:46:00,2018-11-23T12:35:00,2018-11-23T12:33:00,1,0
110567,ATD,165,23/11/2018,UO1181,2018-11-23T01:20:00,2018-11-23T01:21:00,2018-11-23T05:25:00,2018-11-23T05:03:00,1,0
110596,ATD,165,23/11/2018,UO1182,2018-11-23T06:20:00,2018-11-23T06:21:00,2018-11-23T12:00:00,2018-11-23T11:56:00,1,0
110321,ATD,165,23/11/2018,UO1057,2018-11-23T04:50:00,2018-11-23T04:59:00,2018-11-23T08:10:00,2018-11-23T08:26:00,1,0
110078,AFS,194,23/11/2018,UO1002,2018-11-23T06:55:00,2018-11-23T07:12:00,2018-11-23T11:10:00,2018-11-23T11:14:00,3,0
110337,AGF,201,23/11/2018,UO1064,2018-11-23T12:15:00,2018-11-23T12:18:00,2018-11-23T15:00:00,2018-11-23T14:40:00,3,0
110728,ASU,211,23/11/2018,UO1203,2018-11-23T02:50:00,2018-11-23T03:00:00,2018-11-23T06:55:00,2018-11-23T06:43:00,3,0
110324,ASU,211,23/11/2018,UO1063,2018-11-23T08:10:00,2018-11-23T08:26:00,2018-11-23T11:15:00,2018-11-23T11:21:00,3,0
110366,ATD,165,23/11/2018,UO1086,2018-11-23T06:00:00,2018-11-23T06:04:00,2018-11-23T09:00:00,2018-11-23T08:58:00,4,0
110609,ATD,165,23/11/2018,UO1183,2018-11-23T06:00:00,2018-11-23T06:04:00,2018-11-23T09:40:00,2018-11-23T09:17:00,4,0
110078,ATD,165,23/11/2018,UO1002,2018-11-23T06:55:00,2018-11-23T07:12:00,2018-11-23T11:10:00,2018-11-23T11:14:00,5,0
109903,ATD,165,23/11/2018,UO971,2018-11-23T04:50:00,2018-11-23T04:55:00,2018-11-23T08:10:00,2018-11-23T08:12:00,5,0
110218,ATD,165,23/11/2018,UO1021,2018-11-23T06:55:00,2018-11-23T07:00:00,2018-11-23T10:35:00,2018-11-23T10:25:00,5,0
109127,ATD,165,23/11/2018,UO366,2018-11-23T14:55:00,2018-11-23T15:05:00,2018-11-23T20:15:00,2018-11-23T20:10:00,6,0
109093,ATD,165,23/11/2018,UO365,2018-11-23T10:00:00,2018-11-23T10:09:00,2018-11-23T13:55:00,2018-11-23T13:44:00,7,0
110321,RAA,295,23/11/2018,UO1057,2018-11-23T04:50:00,2018-11-23T04:59:00,2018-11-23T08:10:00,2018-11-23T08:26:00,8,0
109491,ATD,165,23/11/2018,UO891,2018-11-23T07:55:00,2018-11-23T08:18:00,2018-11-23T09:55:00,2018-11-23T10:04:00,9,0
109425,ATD,165,23/11/2018,UO883,2018-11-23T02:15:00,2018-11-23T02:25:00,2018-11-23T04:15:00,2018-11-23T04:04:00,10,0
110324,ATD,165,23/11/2018,UO1063,2018-11-23T08:10:00,2018-11-23T08:26:00,2018-11-23T11:15:00,2018-11-23T11:21:00,13,0
109869,ATD,165,23/11/2018,UO960,2018-11-23T12:55:00,2018-11-23T13:18:00,2018-11-23T16:55:00,2018-11-23T17:09:00,13,0
109289,ATD,165,23/11/2018,UO559,2018-11-23T10:50:00,2018-11-23T11:07:00,2018-11-23T14:00:00,2018-11-23T13:13:00,17,0
109124,ATD,165,22/11/2018,UO366,2018-11-22T14:55:00,2018-11-22T15:03:00,2018-11-22T20:15:00,2018-11-22T20:37:00,8,0
110315,ATD,165,22/11/2018,UO1056,2018-11-22T23:50:00,2018-11-23T00:07:00,2018-11-23T03:50:00,2018-11-23T04:13:00,14,0
110457,RAA,295,22/11/2018,UO1097,2018-11-22T16:55:00,2018-11-22T17:16:00,2018-11-22T20:15:00,2018-11-22T20:29:00,21,0
109314,ATD,165,22/11/2018,UO560,2018-11-22T00:50:00,2018-11-22T01:14:00,2018-11-22T03:20:00,2018-11-22T03:38:00,24,0
88055,AED,162,1/1/2018,UO891,2018-01-01T08:45:00,2018-01-01T08:46:00,2018-01-01T10:45:00,2018-01-01T10:38:00,1,0
88337,WTK,332,1/1/2018,UO955,2018-01-01T10:15:00,2018-01-01T10:22:00,2018-01-01T14:10:00,2018-01-01T14:18:00,7,0
88802,ATM,343,1/1/2018,UO1096,2018-01-01T15:50:00,2018-01-01T15:52:00,2018-01-01T19:45:00,2018-01-01T19:29:00,2,0
88860,ASF,206,1/1/2018,UO1150,2018-01-01T11:55:00,2018-01-01T12:23:00,2018-01-01T17:20:00,2018-01-01T17:32:00,28,0
88970,AGP,202,1/1/2018,UO1204,2018-01-01T07:55:00,2018-01-01T08:02:00,2018-01-01T13:20:00,2018-01-01T13:27:00,7,0
89135,AFA,198,1/1/2018,UO1703,2018-01-01T03:00:00,2018-01-01T03:20:00,2018-01-01T06:10:00,2018-01-01T06:24:00,20,0
89221,ASS,208,1/1/2018,UO1917,2018-01-01T01:05:00,2018-01-01T01:09:00,2018-01-01T04:40:00,2018-01-01T04:47:00,4,0
89287,AED,162,1/1/2018,UO1980,2018-01-01T10:00:00,2018-01-01T10:10:00,2018-01-01T15:25:00,2018-01-01T15:27:00,10,0
89329,ROC,303,1/1/2018,UO1998,2018-01-01T06:55:00,2018-01-01T06:56:00,2018-01-01T10:45:00,2018-01-01T10:44:00,1,0
89389,WTK,332,1/1/2018,UO2178,2018-01-01T11:15:00,2018-01-01T11:23:00,2018-01-01T15:45:00,2018-01-01T15:39:00,8,0
